id_cliente,idade,saldo_atual,divida_atual,renda_anual,valor_em_investimentos,taxa_utilizacao_credito,num_emprestimos,num_contas_bancarias,num_cartoes_credito,dias_atraso_dt_venc,num_pgtos_atrasados,num_consultas_credito,taxa_juros,investe_exterior,pessoa_polit_exp,limite_adicional
4890,44,273.5270680672772,1781.57,15541.212699999998,63.56738215813026,28.877951580555624,9,6,8,54,25,9,5697,Sim,Não,Negar
4405,39,473.7521127732223,667.13,91410.2364,377.4565713932362,28.226931033380733,2,5,4,12,20,1,12,Não,Não,Negar
4254,33,190.06292756364297,471.32,46035.91649999999,290.1322394355725,31.84288265888206,4,5,2,9,9,2,7,Não,Não,Negar
3722,25,202.9590436349681,2144.33,65029.272,379.42141806948416,28.819307615622225,3,8,8,53,13,12,15,Sim,Não,Negar
10795,29,171.94399974749902,738.15,152778.92859999998,1269.6130030332888,26.017560583475927,1,5,5,8,19,8,7,Sim,Não,Negar
10207,31,336.1789267947198,2056.14,47013.2705,120.40213082699492,36.60354227817157,5,7,10,43,23,9,34,Não,Não,Negar
10992,23,426.1082193023169,1478.4,40547.33333,32.769595673665115,31.121471548672883,1,5,298,20,8,0,2,Não,Não,Conceder
7583,43,288.27906014834286,2466.19,79529.03904,229.6464499156048,24.42047959820984,7,7,5,27,8,10,34,Sim,Não,Negar
3089,27,407.3006188342648,3.74,34673.22586,23.1732144990685,38.30762898629844,0,7,7,10,11,2,17,Sim,Não,Negar
6052,31,328.8758846088002,1278.4,27389.53903,63.19882604142394,26.193477707970747,4,3,5,28,15,6,15,Sim,Não,Negar
4388,22,403.6953094360054,395.15,72890.293,151.56270267861336,38.34708719931268,4,2,4,14,1,4,1,Sim,Não,Conceder
2251,32,230.6453883339609,2641.74,38605.3654,174.42484404457656,31.62511238430932,8,6,10,64,16,12,25,Não,Não,Negar
3324,506,734.2065833654489,708.42,166521.76896000002,609.9644401762076,26.40650733662445,4,2,4,5,1,3,11,Não,Não,Conceder
8650,24,280.0996917870757,996.18,22129.60967,144.00172487959094,29.966082669718933,0,4,5,27,14,2,8,Não,Não,Negar
4048,40,96.43078029169406,1440.78,79265.73968,134.20147774873143,37.97467345476582,1,2,4,8,4,2,11,Não,Sim,Negar
10494,47,251.1031800201844,4397.05,18930.90101,90.01218721959562,26.949756589188738,5,10,7,49,19,9,31,Não,Não,Negar
11189,27,161.4105605263239,2088.76,25692.35879,231.0999901694532,32.75041662769964,6,9,6,44,19,7,18,Não,Não,Negar
11748,43,339.461997412699,208.96,20696.67152,32.12225311381128,29.047017208149946,3,1,7,13,14,3,5,Não,Não,Conceder
7364,28,279.960508970455,4667.4,22156.08927,134.20147774873143,34.27301794528689,8,9,5,24,20,6,29,Não,Não,Negar
6845,23,445.9460121810655,1323.21,78550.47899999999,162.3418915299251,38.57877445607747,4,7,6,26,24,12,29,Sim,Não,Negar
3026,57,295.0030469497117,426.31,105112.55616,780.5109530502884,33.63003828661202,0,7,4,11,17,4,8,Não,Não,Conceder
4689,48,339.8717705655376,3883.25,39486.54164,62.60113732676342,39.24450028951692,7,8,6,24,26,10,17,Não,Não,Negar
4608,39,310.2068089931465,1290.06,31556.48237,125.7692703954636,35.283218862865574,4,4,5,28,14,5,7,Sim,Não,Negar
1663,23,285.1837663871144,1498.12,76555.72896000001,231.57009853148827,33.58699461069452,6,10,7,28,22,8,20,Não,Não,Negar
9560,23,177.03039028097652,2086.83,23273.89316,182.93896788042431,38.60911039639064,6,8,6,48,15,11,22,Não,Sim,Negar
5293,30,436.2191645334038,1034.08,43077.6885,123.22633546659614,34.05495342181449,0,5,6,20,14,3,18,Não,Não,Negar
6222,57,331.96615440673577,646.77,29265.895645,106.8125319108088,35.23724185181408,1,3,5,10,8,1,1,Não,Não,Negar
10120,38,404.4358865871437,1512.31,46917.304,56.96175518402237,37.08388484864816,7,8,8,62,9,6,29,Não,Não,Negar
211,30,742.9678133151749,482.88,102956.66784,223.22397558641185,40.76449784037296,1,3,3,9,13,0,13,Não,Não,Negar
8876,35,788.1355495616448,1251.06,125326.37936,382.2201588721201,37.472700087353616,1,3,6,27,8,2,12,Sim,Não,Negar
4708,22,177.1054134464257,4966.57,64393.82775,414.7957110058026,37.47348130746341,5,8,9,59,17,8,23,Sim,Não,Negar
652,34,211.74759711346783,4381.27,18634738.128,353.664123604002,28.58708990369761,5,9,5,17,15,11,17,Não,Não,Negar
10560,54,294.3484853095695,883.67,23576.618485,32.676801442480084,37.78669894782583,4,5,3,15,14,4,5,Não,Não,Negar
7699,28,266.69949660389807,1404.11,18931.785915,34.95678817815349,24.60274337136569,4,2,3,3,3,1,4,Sim,Não,Conceder
9587,44,127.40885706782193,4404.08,65990.064,335.2905796470102,34.39904342117454,9,9,9,25,16,11,24,Sim,Não,Negar
3080,42,608.8990750483538,1023.93,107062.19628,378.3839590626968,37.82490530835042,2,1,5,16,2,3,10,Não,Não,Negar
3523,54,648.7172310393772,130.89,76417.84096,109.52270941076556,32.874113716111594,1,5,7,11,14,3,4,Não,Não,Negar
9231,59,311.99984483928023,1181.64,51052.659,239.4003483420637,32.50944972295855,2,4,3,6,10,2,12,Sim,Não,Conceder
1531,32,273.58241873400164,2396.06,21382.35806,100.9897549732113,23.959774987916408,6,9,9,20,19,12,29,Não,Não,Negar
6891,57,363.82663912558286,1286.4,45879.42275,173.3240044574699,37.86657692375404,1,4,3,4,6,3,1,Não,Não,Conceder
10687,58,227.95974440503736,1422.19,19362.05915,181.2150766041468,27.25971091408873,2,7,5,27,19,0,9,Não,Não,Negar
1733,28,154.18003883139318,2545.0,44744.87682,326.8957593940952,27.93299947009285,5,10,5,50,21,7,32,Não,Não,Negar
1770,48,293.4467418885951,2352.93,19310.42393,59.25500335942794,28.079609776455943,7,7,7,12,11,11,18,Não,Não,Negar
8463,53,496.1323428836251,1189.97,47347.144250000005,62.25707378304162,36.633394123328905,0,1,1,6,8,3,11,Sim,Não,Conceder
485,28,276.7204450260816,289.73,17538.719575,50.78306652152824,38.51290647077444,2,8,3,15,12,1,6,Não,Não,Negar
5341,30,270.3345511506135,747.72,38297.71568,228.7961155160532,38.6104567338199,0,0,2,18,6,0,8,Sim,Não,Conceder
11245,27,156.2106286389326,3879.42,47757.801,152.54740441174332,33.09008609190134,9,6,8,52,17,8,15,Não,Não,Negar
399,44,816.4638920112752,488.95,174408.01728,601.3645781026198,35.64407436573256,3,4,6,11,12,2,3,Não,Não,Negar
7933,20,364.8015211266976,2057.4,62733.7935,77.15130146575409,31.1214880835262,6,6,6,5,12,4,16,Sim,Não,Negar
909,21,307.824951412795,2231.92,60332.144250000005,148.79587918547938,33.040583190365375,6,9,7,64,19,12,21,Sim,Não,Negar
2175,22,209.37131997045933,2079.47,8483105.328,134.20147774873143,31.441164094146966,8,10,7,21,24,9,23,Sim,Não,Negar
593,22,386.29916941071366,468.18,47482.0045,120.18915678331123,32.02151663442434,3,1,2,11,8,4,11,Não,Sim,Conceder
9281,28,312.95165420464883,2146.8,12424428.768,0.0,26.436509827926105,4,9,8,31,24,11,20,Sim,Não,Negar
10103,53,271.3035246252201,500.84,38098.01086,112.7659492143466,24.600010169450645,4,3,3,2,9,4,3,Não,Não,Negar
9294,43,332.20248480207414,590.65,39642.46055,138.42857825552326,35.651528833080285,4,3,213,6,10,4,10,Sim,Não,Negar
4202,29,274.5116548567416,1440.76,24473.64871,85.40171207946874,22.492852612979497,6,9,8,16,8,11,18,Sim,Não,Negar
12424,42,308.3042407030236,875.35,102387.168,618.6692888601643,32.231861963952106,2,3,4,8,9,1,6,Não,Sim,Conceder
3774,56,530.6858392325975,352.44,54767.4715,74.68199410073588,30.868497540004373,0,3,1,0,0,4,11,Sim,Não,Conceder
4668,36,610.6714667472402,1358.16,86631.38304,162.8176910305505,33.55190312873678,100,6,4,27,16,4,8,Não,Não,Negar
12344,30,258.5202296325124,3402.82,19679.03077,91.35403099098107,26.68343495559451,5,6,9,22,13,11,31,Não,Não,Negar
4949,18,368.0545257179241,1737.35,25290.36874,84.75316414007952,31.157115590467075,2,8,3,7,8,12,32,Não,Sim,Negar
11588,32,300.75980305231064,1175.57,38846.82963,140.19873787157607,26.261274874023048,3,4,5,11,17,3,11,Sim,Não,Negar
7031,506,309.98549754742385,531.08,17530.52196,57.88122657231186,34.78274838413057,1,8,5,14,12,4,16,Não,Não,Negar
765,30,413.43998534330194,100.36,45204.10475,113.7974109591203,38.94123293896261,1,8,5,25,14,1,18,Não,Não,Negar
12026,21,461.8740998787063,2418.61,73415.034,102.805425456591,29.45260780787505,4,6,7,62,19,9,33,Sim,Não,Negar
583,6852,321.95688189957747,1710.58,15397.849675,30.54785584414281,37.57147058949108,2,5,9,22,19,8,28,Sim,Não,Negar
6640,35,395.5319942453132,1106.09,41818.19201,106.6743466204642,27.875867537028853,2,4,4,9,14,0,14,Não,Não,Negar
4093,19,376.72816460795,2538.26,42700.32746,106.27087897102848,29.68837172992365,2,4,7,16,13,7,19,Não,Não,Negar
2767,5129,745.2299102677413,1360.45,119477.79168,320.5095341336888,38.697028566507946,2,2,4,4,10,3,7,Não,Não,Negar
1359,22,207.84930664094108,1552.17,62155.60575,280.8211927337043,35.28508729171805,6,4,6,13,18,4,5,Não,Não,Negar
11975,42,234.6535429678221,4405.04,13371.38465,89.69768613298702,39.54167651872144,7,6,10,30,22,7,22,Não,Não,Negar
2393,24,317.1088159889612,349.88,32745.57853,10000.0,26.010181420795607,1,8,7,23,16,3,12,Não,Não,Negar
2996,39,234.4559564806845,2791.95,49910.37100000001,253.4908811241609,30.632966691649656,5,6,9,28,22,10,19,Não,Não,Negar
10029,39,522.9407033134121,884.79,86909.90568,224.8644083166589,24.568862319985925,4,5,7,12,20,4,8,Não,Não,Conceder
11598,48,594.0637938083876,532.22,113146.87098,424.7988122536188,37.923920000511885,2,4,3,0,1,1,7,Sim,Não,Conceder
9526,31,667.0399380394348,93.67,76240.17672,74.38303829035543,27.3455572977872,2,6,5,30,14,8,12,Não,Não,Negar
10115,23,992.5469750072272,1024.39,140180.04228,411.7400249927728,39.8438073093506,0,0,6,22,10,3,6,Não,Não,Negar
6966,35,99.66398628175128,661.26,36058.36563,272.6909767593098,34.75832913376313,7,6,7,6,14,5,15,Sim,Não,Negar
2577,19,279.18904999929885,1205.13,81648.77792000001,154.21546001499502,33.294910857590445,7,3,3,22,20,8,13,Não,Não,Negar
8926,25,295.9502080994721,1579.97,19250.45304,58.209481378814274,26.5936479346556,7,7,7,51,19,8,25,Não,Não,Negar
8958,61,1195.625783713322,579.41,139299.06930000003,187.3817162866785,39.956910612987656,0,2,4,3,5,2,8,Não,Não,Negar
8526,38,433.4252023925205,3653.14,52080.336,41.483511562540265,41.57581020542656,7,7,9,16,17,9,31,Não,Não,Negar
10773,23,121.00545484847784,2563.97,64676.692500000005,384.3391575232829,30.66977112488253,5,10,6,60,17,6,33,Não,Não,Negar
1787,35,410.8909009064213,1371.12,47405.834,33.89100582803576,27.95573045302509,7,7,6,35,15,10,16,Sim,Não,Negar
3060,25,449.431313090714,1382.56,76784.17824000001,402.7896869092861,32.77324068213336,0,3,3,19,13,3,10,Não,Não,Negar
3791,32,304.18396886020247,1384.44,46810.72899999999,127.7916390993127,27.98129929282085,8,7,10,33,24,8,23,Não,Não,Negar
5131,57,374.0179204502432,1.3,41778.37804,142.68092419395182,39.13017240916017,100,4,1,4,9,3,12,Não,Sim,Conceder
12215,44,534.8968380036772,860.91,47731.69625,40.10857866298953,25.753749051636262,0,1,6,12,5,0,11,Não,Sim,Negar
9035,39,388.4466041826881,1248.25,79597.4865,240.82585342570445,24.30627280183172,3,5,6,1,8,1,3,Sim,Não,Negar
4124,25,170.8244144748495,1066.38,86534.70576,633.3812850068732,26.773432936469003,4,5,6,6,15,4,8,Não,Não,Negar
3486,40,373.9523811118222,4552.04,60185.9895,97.17981059612356,37.37811127492804,7,9,1403,29,24,8,25,Não,Não,Negar
2367,55,351.29527870939177,1016.08,43584.57047,134.20147774873143,40.94615563090653,3,1,4,14,9,1,2,Não,Não,Conceder
8041,506,160.29042729026125,2410.06,47910.7545,10000.0,22.421900490041764,9,7,7,38,19,4,15,Sim,Não,Negar
5051,22,196.18786193553527,1745.53,52486.82775,314.3380849271546,27.4235706602091,7,1600,6,11,16,7,22,Não,Não,Negar
4562,21,271.3361553451728,2635.91,23559.8188,78.1518524922052,26.0851654577701,5,7,10,16,16,9,16,Sim,Não,Negar
5897,48,276.9323187591226,449.37,26124.50316,124.80180149340369,25.819649237545967,1,5,4,7,19,0,17,Não,Não,Negar
1347,43,240.24299428844265,3293.1,15491.0704,52.39421340089379,24.005638880592866,7,6,5,53,14,6,32,Não,Não,Negar
1328,22,227.0754830490884,2505.92,14424.0889,103.33698273569948,37.55462787739869,7,9,5,48,22,11,26,Não,Não,Negar
9472,32,435.5534899257583,109.26,45183.10069000001,121.24809340757506,31.037046844138203,0,4,6,13,17,2,6,Sim,Não,Negar
11208,42,284.2741740123403,4577.54,48640.389,48.7856211547388,36.72024992889367,8,10,8,34,18,6,30,Não,Não,Negar
3586,47,1240.7233822155115,789.36,170045.6008,270.9672587983515,38.89824391877934,1,2,2,9,1,957,7,Não,Não,Conceder
10076,21,260.0712766218624,2051.19,72702.084,134.20147774873143,39.54822199206096,4,6,6,42,21,9,16,Não,Não,Negar
1189,44,317.8767144034035,1382.26,21221.30535,66.21064595701783,33.73718252711224,1,4,4,16,10,8,13,Não,Não,Negar
10535,29,255.24589939205384,1269.23,17321.608200000002,138.0488952770711,26.19994445362436,2,1637,5,25,11,2,17,Não,Não,Negar
4794,28,250.53777512961503,162.76,28984.25943,199.54497487038495,33.742586127409595,100,6,4,26,14,1,9,Não,Não,Negar
1513,31,620.1325581781426,2623.47,65193.1035,35.06937885887267,41.43636764464007,2,10,9,26,17,8,25,Não,Sim,Negar
6557,2214,287.51435547179267,639.32,18411.326675,87.44533055215513,40.824619922713744,7,5,7,26,18,4,11,Sim,Não,Negar
5126,48,265.7825805774835,3886.64,10610.037425,40.24875248247312,23.001170347359857,7,10,9,52,24,11,22,Não,Não,Negar
11202,36,1099.1724910139917,501.21,163955.89056,552.7428423193419,30.87882654585284,0,0,3,6,9,1,1,Não,Não,Conceder
1796,45,338.4253648022958,691.53,28891.05394,84.08684353143974,31.5225870776278,2,4,4,22,15,5,15,Sim,Não,Negar
10462,25,233.1444344142477,2428.25,25129.78888,121.57311706628067,30.30396101072596,6,5,6,15,16,8,5,Não,Sim,Negar
6625,21,267.1291074928976,3072.15,28014.43057,102.70373330247708,26.88343972880129,9,10,6,44,16,7,17,Não,Não,Negar
8853,47,900.0418116513508,1364.78,104690.55948,10000.0,32.16565980244881,1,1126,7,3,7,3,3,Não,Não,Negar
8177,47,768.0888430700297,933.67,90635.02784,80.62424056087572,34.99613865796713,2,7,4,9,19,5,7,Não,Não,Negar
4509,48,364.54610900592974,2334.29,51086.052500000005,64.73850533439057,37.87512595885178,6,7,28,42,18,8,27,Não,Não,Negar
7749,46,398.8913530869612,4029.36,81583.39232,160.82643999375787,23.100228659915643,8,8,9,49,15,1594,27,Sim,Não,Negar
8601,27,246.70734909852192,630.68,29583.529255,226.4843954402984,28.7042803242944,1,1,1,15,4,1,1,Não,Não,Conceder
4769,23,258.7303472962393,4097.1,27110.58455,104.13431701288954,35.294933077216875,6,10,5,24,24,11,34,Não,Não,Negar
8972,47,277.12829911630155,2646.35,13056.68715,43.1269408226504,39.5278643099531,7,8,10,42,22,11,1529,Sim,Não,Negar
8865,33,335.34884751158404,2139.23,38245.16178,10000.0,33.197570798128254,7,9,6,48,14,6,22,Não,Não,Negar
5412,25,996.0276178804984,1236.68,119010.56388,81.97523035094387,35.89465757070183,2,5,5,6,10,0,6,Sim,Não,Conceder
11177,8285,490.5722747473447,843.53,45867.83425,134.20147774873143,34.06222110875997,0,2,4,13,0,2,7,Não,Não,Negar
3527,31,333.58522195010465,1342.14,72736.9965,216.2591694521749,38.077981926761,7,8,3,19,13,11,15,Não,Não,Negar
8829,30,251.2828379832013,845.79,18725.988775,101.1176962367147,23.66710708581089,4,8,715,20,19,5,11,Não,Sim,Negar
7421,49,310.59598610641945,1216.0,47365.8745,252.78418437296864,28.7847860330588,1,3,6,20,17,1,6,Sim,Não,Negar
1431,43,294.2112296249176,767.58,27325.70428,120.70976015388786,38.15466829923672,2,8,6,23,9,8,14,Não,Não,Negar
2681,54,236.52548935677143,927.55,16405.404925,121.64038254778949,28.90492257485123,3,8,4,7,18,2,5,Não,Sim,Negar
10704,31,406.0848871626909,1058.02,32519.2455,43.00261283730913,39.091509771666864,0,7,3,6,14,4,18,Não,Não,Negar
249,36,45.91328725295449,1435.94,77416.6435,599.8560026422728,23.492293030899173,3,6,3,15,15,8,13,Não,Não,Negar
4192,45,252.27068341833728,4974.81,44526.3735,194.82989838367072,35.91787017028318,9,1779,5,50,21,7,32,Não,Sim,Negar
6683,29,448.1310185595112,3781.47,54448.653,94.26269075247912,30.15229740002402,5,7,5,21,22,8,30,Não,Não,Negar
1748,36,558.7816075543417,1200.73,82501.58184,210.21942692839053,28.535322322795032,3,4,4,10,21,1,18,Não,Não,Negar
563,50,476.76096126826735,1582.55,74201.5575,10000.0,27.779191117811667,2,3,3,29,20,8,20,Não,Não,Negar
9622,48,476.0358590442463,1136.34,72323.412,127.54664222183014,32.53832544360168,3,5,6,21,2991,0,12,Sim,Não,Conceder
12084,40,520.3807150350514,975.82,53724.0655,126.68911829828195,25.77202824903561,0,2,5,9,10,1,6,Não,Não,Conceder
5946,28,399.65345370315833,557.02,29343.5849,92.04571296350832,27.17524991359329,0,5,5,15,9,2,11,Não,Não,Negar
2956,33,378.2407479256785,1112.57,42063.88487,151.82066874098817,25.21349356693026,0,3,5,24,5,2,9,Não,Não,Negar
11144,47,231.12217417046173,157.62,41964.4918,215.4460239322821,33.059596621734016,4,5,7,13,10,2589,10,Não,Não,Negar
915,30,103.48106208954022,2244.32,48353.175500000005,425.7951312743802,26.05671696499544,4,5,3,9,10,5,21,Não,Não,Negar
7702,40,708.5870823104246,390.39,128350.89852,278.9213399250417,37.48130377956613,4,4,3,5,10,2,11,Não,Não,Conceder
10468,42,290.41918574231704,2878.45,62531.2275,177.94818273363595,30.14430170107512,9,10,5,42,23,11,22,Não,Não,Negar
5240,48,314.0911720432651,1493.28,23951.27105,48.72473408668732,25.70561655256136,7,3,6,23,14,4,12,Não,Não,Negar
10051,18,351.33352877995947,1712.86,71269.177,314.72473965687624,25.388535783477284,3,4,9,23,13,12,17,Não,Não,Negar
10835,42,286.5667913792938,4194.87,25003.42985,75.02712673790195,30.07633205463041,8,10,6,34,19,12,33,Não,Não,Negar
9738,58,303.9173861970206,315.39,12160478.64,211.40889568769023,36.90518791465233,1,4,7,14,9,2,3,Não,Não,Negar
863,34,393.58924702175295,845.93,30438.96219,71.96650297824705,33.16892852210767,0,5,6,21,13,3,5,Não,Sim,Negar
5504,47,551.2269943525898,16.18,94417.34016,251.4316348551177,31.7327672186722,3,3,5,12,7,4,8,Não,Não,Negar
8299,41,303.554597272835,2271.74,77170.002,216.595585222374,28.86817082658918,9,10,6,27,15,12,32,Sim,Não,Negar
7659,19,172.37280649041958,946.27,59408.5065,326.06314844669504,37.74269214584803,6,3,7,16,6,8,10,Não,Não,Negar
9927,21,332.5095777316567,4505.1,46521.433000000005,58.49705641418844,23.61690491387981,7,9,9,63,23,12,18,Não,Não,Negar
9602,40,528.1847909505581,834.87,22097024.784,322.5675423827754,38.74565331211241,0,0,3,11,2,3,5,Não,Não,Negar
2686,30,309.2469330945158,1084.73,38840.42589,65.7944927875432,22.994637630789992,4,7,3,16,18,0,10,Sim,Não,Conceder
11579,41,269.5486182247564,4649.72,27097.96621,40.25760531697178,31.57170910507265,8,7,5,27,16,11,27,Não,Não,Negar
1384,22,246.9251804345486,834.51,30980.67266,229.47198623211804,27.494562391812217,0,3,6,27,14,2,5,Não,Não,Negar
181,36,935.9028595666408,816.21,136446.22008,239.266944529906,35.46722491793867,2,2,3,19,2,2,3,Não,Não,Conceder
4326,43,283.2116539249908,3858.98,25163.374740000003,33.81658876511667,38.85885381709787,8,9,7,38,23,8,15,Não,Não,Negar
3648,18,131.30406178754245,1573.68,46207.7105,350.9926960120965,27.155739473608573,5,6,9,26,17,11,24,Não,Não,Negar
5959,43,367.6152285236509,3953.52,47900.636,48.58600794272538,35.91043588749422,5,9,7,57,19,6,24,Não,Não,Negar
3426,39,275.185536085735,820.56,41865.61211,293.4528805809317,30.396515387128247,0,5,3,13,4,3,11,Não,Não,Negar
6071,25,867.0500741275474,447.52,130933.81844,135.9630241665237,30.001361124679622,3,7,7,24,16,2,16,Sim,Não,Negar
11162,58,367.9695237736421,443.19,56042.5985,161.8183256236752,25.41485454685843,4,6,5,23,14,1,13,Sim,Não,Negar
7132,39,211.8334229900406,3152.24,25858.47775,185.2229941375433,39.32406337307731,5,8,6,41,14,8,18,Não,Não,Negar
2228,39,400.38742506485534,1435.21,2120825.04,114.42139742753145,38.38196624704803,100,2,5,4,11,3,9,Sim,Não,Conceder
11597,27,827.1980404630948,689.48,131993.69465999998,134.20147774873143,41.22488839581096,2,3,3,15,5,3,4,Não,Sim,Conceder
7355,21,227.1780469416804,4200.42,13041.729675,68.3551992276186,37.62271142824924,9,10,10,42,26,11,33,Não,Não,Negar
3689,23,410.8406650954138,1217.99,40058.81173,87.34991192710217,33.39903059458258,2,6,5,14,17,2,6,Sim,Não,Negar
11482,40,386.1060087527068,896.63,79581.02250000002,423.8614912472933,27.353168528076505,0,6,6,19,17,2,1,Não,Não,Negar
5923,31,391.2288300217784,1374.76,30865.36481,40.64295766109071,29.04452639629622,3,7,3,29,8,2,5,Não,Não,Negar
2541,43,943.9037109049948,1326.13,118245.60228,134.20147774873143,38.185581872798906,0,4,7,23,15,4,2,Não,Não,Negar
2819,41,483.25774070219416,2554.42,69916.36050000001,135.5105320125943,30.17645908045716,3,7,9,19,25,8,15,Não,Não,Negar
11283,39,314.98839195693984,116.3,28393.98051,102.98508995751824,27.9338482693094,1,0,3,10,7,1,7,Não,Não,Negar
1211,53,223.33105311878413,1447.93,23747.553759999995,213.6548137125364,34.758974546738536,2,3,5,25,11,0,19,Não,Não,Negar
8277,45,393.4459265073018,863.31,43117.56225,99.36400171824332,39.846450933013465,2,3,7,11,11,3,9,Não,Não,Conceder
9864,21,266.2089458925421,4515.94,10801.4049,0.0,38.31918626103946,7,10,10,53,12,9,30,Não,Não,Negar
